0, 0
1, 0
2, 50
3, 49
4, 50
5, 51
6, 50
7, 50
8, 50
9, 50
10, 50
11, 50
12, 50
13, 50
14, 51
15, 51
16, 55
17, 50
18, 50
19, 50
20, 50
21, 50
22, 51
23, 51
24, 51
25, 51
26, 51
27, 51
28, 50
29, 55
30, 51
31, 51
32, 51
33, 51
34, 51
35, 51
36, 51
37, 50
38, 50
39, 51
40, 51
41, 51
42, 51
43, 51
44, 50
45, 50
46, 50
47, 50
48, 50
49, 51
50, 51
51, 51
52, 51
53, 50
54, 50
55, 50
56, 51
57, 51
58, 51
59, 51
60, 52
61, 51
62, 50
63, 57
64, 55
65, 52
66, 50
67, 51
68, 54
69, 54
70, 59
71, 50
72, 53
73, 57
74, 57
75, 61
76, 59
