0, 0
1, 0
2, 50
3, 50
4, 49
5, 50
6, 50
7, 50
8, 50
9, 50
10, 51
11, 52
12, 52
13, 52
14, 51
15, 51
16, 51
17, 50
18, 51
19, 51
20, 51
21, 51
22, 51
23, 52
24, 52
25, 52
26, 52
27, 51
28, 51
29, 51
30, 51
31, 51
32, 51
33, 51
34, 53
35, 52
36, 50
37, 50
38, 50
39, 50
40, 49
41, 49
42, 50
43, 49
44, 50
45, 50
46, 52
47, 51
48, 51
49, 52
50, 52
51, 51
52, 52
53, 50
54, 51
55, 51
56, 50
57, 50
58, 50
59, 50
60, 50
61, 50
62, 50
63, 51
64, 51
65, 52
66, 52
67, 52
68, 51
69, 52
70, 52
71, 52
72, 52
73, 52
74, 54
75, 52
76, 51
77, 51
78, 52
79, 52
80, 50
81, 50
82, 51
83, 53
84, 50
85, 50
86, 52
87, 50
88, 50
89, 50
90, 50
91, 50
92, 50
93, 50
94, 50
95, 50
96, 50
97, 50
98, 53
99, 51
100, 50
101, 50
102, 50
103, 50
104, 50
105, 50
106, 51
107, 51
108, 50
109, 50
110, 50
111, 52
112, 52
113, 50
114, 51
115, 51
116, 51
117, 50
118, 50
119, 50
120, 50
121, 50
122, 50
123, 50
124, 52
125, 54
126, 53
127, 55
128, 53
129, 51
