0, 0
1, 0
2, 0
3, 55
4, 55
5, 55
6, 56
7, 56
8, 56
9, 57
10, 56
11, 56
12, 56
13, 55
14, 55
15, 55
16, 55
17, 55
18, 55
19, 55
20, 56
21, 57
22, 58
23, 57
24, 56
25, 55
26, 55
27, 55
28, 56
29, 56
30, 57
31, 60
32, 59
33, 62
34, 60
35, 60
36, 60
37, 62
38, 60
39, 59
40, 58
41, 60
42, 62
43, 60
44, 62
45, 61
46, 60
47, 59
48, 60
49, 58
50, 58
51, 57
52, 58
53, 59
54, 58
55, 59
56, 59
57, 60
58, 60
59, 62
60, 61
61, 61
62, 60
63, 60
64, 59
65, 62
66, 68
67, 58
68, 58
69, 58
70, 58
71, 58
72, 59
73, 58
74, 58
75, 58
76, 58
77, 58
78, 58
79, 58
80, 58
81, 58
82, 57
83, 57
84, 58
85, 58
86, 58
87, 57
88, 58
89, 58
90, 57
91, 56
92, 57
93, 59
94, 60
95, 61
96, 66
97, 60
98, 59
99, 58
100, 58
101, 58
102, 58
103, 58
104, 59
105, 61
106, 65
107, 66
108, 66
109, 72
110, 67
111, 64
112, 56
113, 54
114, 54
115, 54
116, 54
117, 55
118, 55
119, 55
120, 54
121, 55
122, 56
123, 56
124, 56
125, 56
126, 55
127, 56
128, 56
129, 56
130, 55
131, 55
132, 55
133, 55
134, 55
135, 56
136, 56
137, 57
138, 56
139, 57
140, 56
141, 56
142, 56
143, 56
144, 57
145, 57
146, 56
147, 56
148, 53
149, 54
150, 55
151, 54
152, 54
153, 54
154, 54
155, 54
156, 54
157, 54
158, 54
159, 54
160, 54
161, 54
162, 54
163, 54
164, 54
165, 54
166, 54
167, 54
168, 54
169, 55
170, 55
171, 54
172, 54
173, 54
174, 55
175, 55
176, 55
177, 56
178, 56
179, 56
180, 55
181, 54
182, 54
183, 54
184, 54
185, 54
186, 54
187, 55
188, 55
189, 54
190, 55
191, 55
192, 56
193, 56
194, 56
195, 58
196, 57
197, 57
198, 58
