0, 0
1, 0
2, 0
3, 52
4, 57
5, 52
6, 53
7, 52
8, 52
9, 51
10, 51
11, 50
12, 50
13, 51
14, 56
15, 51
16, 56
17, 51
18, 51
19, 51
20, 51
21, 51
22, 51
23, 51
24, 51
25, 50
26, 50
27, 50
28, 50
29, 50
30, 50
31, 55
32, 50
33, 50
34, 50
35, 50
36, 50
37, 50
38, 50
39, 55
40, 50
41, 50
42, 55
43, 50
44, 50
45, 50
46, 50
47, 50
48, 50
49, 50
50, 50
51, 50
52, 50
53, 50
54, 55
55, 50
56, 50
57, 50
58, 50
59, 50
60, 50
61, 55
62, 50
63, 50
64, 50
65, 50
66, 50
67, 50
68, 55
69, 50
70, 50
71, 50
72, 50
73, 50
74, 50
75, 50
76, 50
77, 50
78, 50
79, 50
80, 50
81, 50
82, 50
83, 50
84, 50
85, 50
86, 50
87, 50
88, 50
89, 50
90, 55
91, 50
92, 51
93, 60
