0, 0, 0, 0
1, 0, 0, 0
2, 28.434, 27.839, 69
3, 28.434, 27.839, 69
4, 28.434, 27.839, 69
5, 28.434, 27.839, 69
6, 28.434, 27.839, 69
7, 28.434, 27.839, 69
8, 28.434, 27.839, 71
9, 28.2672, 28.1027, 67
10, 28.2672, 28.1027, 68
11, 28.0986, 28.3685, 68
12, 28.0986, 28.3685, 65
13, 27.9302, 28.6177, 62
14, 27.9302, 28.6177, 65
15, 27.754, 28.8699, 80
16, 27.754, 28.8699, 65
17, 27.5713, 29.1091, 66
18, 27.5713, 29.1091, 68
19, 27.3787, 29.344, 76
20, 27.3787, 29.344, 75
21, 27.1751, 29.5631, 69
22, 27.1751, 29.5631, 72
23, 26.9737, 29.7844, 76
24, 26.8689, 29.8727, 77
25, 26.8357, 29.8572, 77
26, 26.8272, 29.8484, 72
27, 26.8205, 29.8472, 68
28, 26.8233, 29.8379, 72
29, 26.8252, 29.8359, 78
30, 26.8256, 29.8314, 69
31, 26.8246, 29.8237, 80
32, 26.8214, 29.7972, 70
33, 26.8228, 29.7783, 69
34, 26.826, 29.7572, 72
35, 26.8241, 29.7502, 65
36, 26.8215, 29.7397, 79
37, 26.8203, 29.7345, 66
38, 26.8203, 29.7345, 65
39, 26.8184, 29.7289, 68
40, 26.8152, 29.7296, 67
41, 26.8152, 29.7296, 68
42, 26.8152, 29.7296, 72
43, 26.6761, 30.0473, 70
44, 26.6761, 30.0473, 63
45, 26.5157, 30.3103, 71
46, 26.5157, 30.3103, 67
47, 26.3541, 30.5752, 70
48, 26.3541, 30.5752, 73
49, 26.3541, 30.5752, 71
50, 26.1837, 30.8413, 74
51, 25.985, 31.0595, 66
52, 25.985, 31.0595, 65
53, 25.7564, 31.2334, 64
54, 25.6776, 31.2539, 75
55, 25.6337, 31.2462, 68
56, 25.6032, 31.2251, 67
57, 25.5845, 31.2072, 73
58, 25.5828, 31.1897, 74
59, 25.586, 31.1646, 65
60, 25.5889, 31.1528, 68
61, 25.596, 31.1407, 70
62, 25.5985, 31.1367, 73
63, 25.5994, 31.1397, 88
64, 25.5972, 31.1442, 67
65, 25.5997, 31.1735, 68
66, 25.5997, 31.1735, 62
67, 25.6026, 31.4472, 70
68, 25.6026, 31.4472, 68
69, 25.556, 31.7404, 67
70, 25.556, 31.7404, 67
71, 25.4538, 32.0661, 68
72, 25.4538, 32.0661, 64
73, 25.4538, 32.0661, 73
74, 25.3128, 32.3942, 77
75, 25.1812, 32.6308, 78
76, 25.1812, 32.6308, 71
77, 24.973, 32.8282, 67
78, 24.973, 32.8282, 69
79, 24.7676, 33.0038, 67
80, 24.7676, 33.0038, 85
81, 24.5484, 33.1686, 81
82, 24.3283, 33.3319, 72
83, 24.2617, 33.3349, 69
84, 24.206, 33.3351, 68
85, 24.206, 33.3351, 79
86, 24.1854, 33.3263, 68
87, 24.1683, 33.3018, 67
88, 24.1589, 33.2936, 65
89, 24.1476, 33.2785, 68
90, 24.1402, 33.2749, 81
91, 24.1363, 33.2688, 68
92, 24.136, 33.2683, 68
93, 24.1338, 33.2686, 74
94, 24.1311, 33.2705, 68
95, 24.1262, 33.2717, 77
96, 24.1254, 33.2682, 64
97, 24.1225, 33.27, 69
98, 24.1225, 33.27, 65
99, 23.9621, 33.4274, 67
100, 23.7587, 33.5951, 69
101, 23.7587, 33.5951, 79
102, 23.5401, 33.7396, 0
103, 23.4377, 33.7951, 76
104, 23.4377, 33.7951, 69
105, 23.2493, 33.9836, 64
106, 23.2493, 33.9836, 76
107, 23.0846, 34.2179, 75
108, 23.0846, 34.2179, 70
109, 22.9155, 34.4576, 73
110, 22.9155, 34.4576, 75
111, 22.7373, 34.6951, 75
112, 22.562, 34.9164, 69
