113, 31.217, 50.1214, 46
114, 31.1754, 50.18, 37
115, 31.0948, 50.2355, 38
116, 30.9624, 50.2544, 42
117, 30.8776, 50.254, 34
118, 30.6258, 50.1959, 45
119, 30.6258, 50.1959, 37
120, 30.3918, 50.0948, 34
121, 30.3918, 50.0948, 39
122, 30.1691, 49.9454, 40
123, 30.1691, 49.9454, 33
124, 29.9493, 49.7742, 34
125, 29.9493, 49.7742, 38
126, 29.7365, 49.591, 33
127, 29.7365, 49.591, 31
128, 29.5348, 49.3938, 34
129, 29.3275, 49.1768, 44
130, 29.3275, 49.1768, 44
131, 29.1128, 48.9698, 39
132, 29.1128, 48.9698, 41
133, 28.8826, 48.8319, 38
134, 28.8826, 48.8319, 56
135, 28.6519, 48.7242, 37
136, 28.4203, 48.6181, 34
137, 28.4203, 48.6181, 39
138, 28.1936, 48.5088, 31
139, 28.1936, 48.5088, 32
140, 27.9557, 48.4193, 34
141, 27.7115, 48.3458, 42
142, 27.7115, 48.3458, 50
143, 27.4737, 48.2523, 45
144, 27.3716, 48.206, 28
145, 27.3585, 48.19, 37
146, 27.3523, 48.184, 34
147, 27.345, 48.1862, 34
148, 27.3566, 48.1629, 35
149, 27.3566, 48.1629, 33
150, 27.3742, 48.1225, 32
151, 27.3852, 48.1071, 28
152, 27.3905, 48.0945, 32
153, 27.4022, 48.0658, 31
154, 27.4162, 48.056, 38
155, 27.418, 48.0514, 37
156, 27.4262, 48.0408, 46
157, 27.4378, 48.0326, 48
158, 27.4388, 48.0338, 42
159, 27.4462, 48.0287, 46
160, 27.4578, 48.0211, 37
161, 27.4605, 48.0235, 47
162, 27.4765, 48.0086, 36
163, 27.4827, 48.0014, 41
164, 27.5026, 47.9892, 33
165, 27.5127, 47.9783, 35
166, 27.5221, 47.9612, 39
167, 27.5221, 47.9612, 29
168, 27.2966, 47.8471, 45
169, 27.2966, 47.8471, 46
170, 27.2966, 47.8471, 49
171, 27.2966, 47.8471, 54
172, 27.2966, 47.8471, 54
173, 27.2966, 47.8471, 45
174, 27.2966, 47.8471, 36
175, 27.2966, 47.8471, 45
176, 27.2966, 47.8471, 54
177, 27.2966, 47.8471, 35
178, 27.2966, 47.8471, 38
179, 27.0709, 47.7016, 44
180, 27.0709, 47.7016, 40
181, 27.0709, 47.7016, 37
182, 26.928, 47.5957, 38
183, 26.9222, 47.587, 40
184, 26.9261, 47.4992, 41
185, 26.9425, 47.4741, 39
186, 26.9558, 47.4587, 43
187, 26.9681, 47.4547, 34
188, 26.9795, 47.452, 38
189, 26.9956, 47.4562, 36
190, 27.0041, 47.462, 35
191, 27.0156, 47.4648, 38
192, 27.0231, 47.4634, 35
193, 27.0292, 47.4631, 43
194, 27.0359, 47.4614, 36
195, 27.037, 47.4559, 46
196, 27.0347, 47.4488, 40
197, 27.0015, 47.3768, 50
198, 27.0015, 47.3768, 48
199, 26.8745, 47.0869, 41
200, 26.8745, 47.0869, 58
201, 26.8745, 47.0869, 45
202, 26.7513, 46.8754, 44
203, 26.7513, 46.8754, 35
204, 26.7025, 46.6083, 41
205, 26.7025, 46.6083, 52
206, 26.6893, 46.3509, 46
207, 26.6893, 46.3509, 54
208, 26.6882, 46.0888, 49
209, 26.6882, 46.0888, 52
210, 26.6882, 46.0888, 46
211, 26.6782, 45.8851, 50
212, 26.6889, 45.8969, 49
213, 26.7047, 45.8932, 41
214, 26.7148, 45.8947, 44
215, 26.7148, 45.8947, 45
216, 26.7148, 45.8947, 52
217, 26.7148, 45.8947, 47
218, 26.7148, 45.8947, 46
219, 26.7148, 45.8947, 42
220, 26.7148, 45.8947, 51
221, 26.7148, 45.8947, 47
222, 26.7148, 45.8947, 54
223, 26.7148, 45.8947, 54
224, 26.7227, 45.8949, 48
225, 26.7283, 45.895, 57
226, 26.7283, 45.895, 46
227, 27.055, 45.9127, 47
228, 27.1898, 45.8464, 52
229, 27.2825, 45.7262, 49
230, 27.308, 45.589, 56
231, 27.2759, 45.4498, 41
232, 27.2759, 45.4498, 50
233, 27.1499, 45.2964, 50
234, 27.1499, 45.2964, 54
235, 26.938, 45.1126, 53
236, 26.938, 45.1126, 42
237, 26.6284, 44.8776, 49
238, 26.5566, 44.7865, 42
239, 26.5212, 44.6472, 49
240, 26.5267, 44.5414, 43
241, 26.5563, 44.4452, 51
242, 26.6265, 44.3609, 50
243, 26.6674, 44.3411, 50
244, 26.7239, 44.3295, 50
245, 26.9282, 44.3257, 52
246, 26.9282, 44.3257, 55
247, 27.1934, 44.3713, 49
248, 27.3012, 44.3806, 55
249, 27.5782, 44.344, 56
250, 27.6825, 44.2769, 55
251, 27.6934, 44.2711, 54
252, 27.7186, 44.214, 54
253, 27.7186, 44.214, 59
254, 27.7797, 43.9725, 54
255, 27.8161, 43.7081, 53
256, 27.8161, 43.7081, 69
257, 27.8245, 43.4423, 53
258, 27.8245, 43.4423, 53
259, 27.8235, 43.2718, 53
260, 27.8725, 43.1559, 50
261, 27.8725, 43.1559, 52
262, 28.0212, 42.928, 62
263, 28.0639, 42.8514, 60
264, 28.0639, 42.8514, 60
265, 28.138, 42.6076, 58
266, 28.2216, 42.3654, 55
267, 28.2216, 42.3654, 61
268, 28.2804, 42.115, 54
269, 28.2804, 42.115, 67
270, 28.3421, 41.9642, 64
271, 28.3811, 41.9657, 59
272, 28.4271, 41.9739, 64
273, 28.4612, 41.9736, 61
274, 28.4864, 41.9872, 51
275, 28.4864, 41.9872, 57
276, 28.6086, 42.183, 62
277, 28.6086, 42.183, 54
278, 28.719, 42.4796, 62
279, 28.7274, 42.5103, 57
280, 28.7294, 42.7069, 65
281, 28.7294, 42.7069, 47
282, 28.6793, 42.9626, 51
283, 28.6392, 43.1108, 52
284, 28.6535, 43.1212, 51
285, 28.6625, 43.1233, 54
286, 28.6598, 43.1203, 64
287, 28.6588, 43.111, 59
288, 28.6554, 43.0995, 53
289, 28.6557, 43.0946, 52
290, 28.6464, 43.037, 60
291, 28.6029, 42.9438, 54
292, 28.6025, 42.9404, 50
293, 28.5851, 42.93, 58
294, 28.5851, 42.93, 52
295, 28.3429, 42.8223, 52
296, 28.1709, 42.7569, 52
297, 28.1709, 42.7569, 0
298, 28.0336, 42.7545, 49
299, 28.0336, 42.7545, 50
300, 27.7677, 42.7713, 53
301, 27.4963, 42.8208, 46
302, 27.4963, 42.8208, 65
303, 27.2285, 42.8901, 61
304, 27.2285, 42.8901, 46
305, 26.9541, 42.9757, 43
306, 26.8951, 42.9856, 53
307, 26.8951, 42.9856, 46
308, 26.6299, 42.9842, 55
309, 26.6299, 42.9842, 60
310, 26.3455, 42.9146, 49
311, 26.3315, 42.9046, 57
312, 26.2263, 42.7635, 58
313, 26.2263, 42.7635, 63
314, 26.1717, 42.627, 55
315, 26.128, 42.3453, 58
316, 26.128, 42.3453, 61
317, 26.128, 42.3453, 53
318, 26.1259, 42.0795, 57
319, 26.1259, 42.0795, 52
320, 26.115, 41.7817, 57
321, 26.0449, 41.6594, 62
322, 25.9888, 41.6175, 52
323, 25.9888, 41.6175, 53
324, 25.7578, 41.5128, 63
325, 25.5902, 41.4392, 61
326, 25.5674, 41.4258, 61
327, 25.4473, 41.4589, 52
328, 25.3714, 41.5118, 54
329, 25.3063, 41.5636, 62
330, 25.3063, 41.5636, 57
331, 25.2044, 41.607, 59
332, 25.0648, 41.6172, 62
333, 25.031, 41.6128, 63
334, 24.9198, 41.5746, 56
335, 24.8178, 41.5101, 62
336, 24.7483, 41.4146, 54
337, 24.7483, 41.4146, 55
338, 24.6759, 41.1802, 62
339, 24.6759, 41.1802, 59
340, 24.6759, 41.1802, 58
341, 24.6759, 41.1802, 68
342, 24.7012, 40.9723, 64
343, 24.7026, 40.9665, 71
344, 24.7201, 40.9568, 56
345, 24.7306, 40.9521, 60
346, 24.7412, 40.9515, 57
347, 24.7489, 40.9484, 58
348, 24.7554, 40.947, 58
349, 24.7554, 40.947, 58
350, 24.7606, 40.9466, 62
351, 24.7582, 40.9458, 68
352, 24.7589, 40.9475, 52
353, 24.7596, 40.9523, 64
354, 24.7611, 40.9452, 55
355, 24.7635, 40.9399, 59
356, 24.7658, 40.9391, 58
357, 24.7658, 40.9391, 61
358, 24.7658, 40.9391, 61
359, 24.7658, 40.9391, 64
360, 24.7658, 40.9391, 65
361, 24.4693, 40.7952, 60
362, 24.4693, 40.7952, 61
363, 24.4185, 40.7488, 59
364, 24.4179, 40.7467, 63
365, 24.4179, 40.7467, 65
366, 24.4178, 40.745, 74
367, 24.4135, 40.7424, 64
368, 24.41, 40.7397, 59
369, 24.4105, 40.7378, 62
370, 24.41, 40.7322, 56
371, 24.4125, 40.7301, 68
372, 24.4154, 40.726, 58
373, 24.4195, 40.7224, 54
374, 24.4229, 40.7192, 58
375, 24.42, 40.7127, 58
376, 24.4242, 40.7088, 62
377, 24.4265, 40.7018, 64
378, 24.4238, 40.6964, 64
379, 24.4262, 40.6944, 64
380, 24.4265, 40.6892, 79
381, 24.4175, 40.6829, 60
382, 24.2484, 40.557, 71
383, 24.2484, 40.557, 62
384, 24.0744, 40.3821, 69
385, 23.997, 40.3445, 62
386, 23.997, 40.3445, 64
387, 23.7479, 40.247, 70
388, 23.7479, 40.247, 67
389, 23.7479, 40.247, 62
390, 23.5069, 40.1421, 63
391, 23.5069, 40.1421, 65
392, 23.2714, 40.017, 61
393, 23.2714, 40.017, 65
394, 23.0403, 39.8455, 68
395, 23.0403, 39.8455, 70
396, 23.0403, 39.8455, 74
397, 23.0403, 39.8455, 75
398, 23.0403, 39.8455, 70
399, 23.0403, 39.8455, 73
400, 23.0403, 39.8455, 72
401, 23.0403, 39.8455, 73
402, 23.0403, 39.8455, 73
403, 23.0403, 39.8455, 72
404, 23.0403, 39.8455, 72
405, 23.0403, 39.8455, 72
406, 23.0403, 39.8455, 73
407, 23.0403, 39.8455, 72
408, 23.0403, 39.8455, 77
409, 23.0403, 39.8455, 77
410, 23.0403, 39.8455, 66
411, 23.0403, 39.8455, 70
412, 23.0403, 39.8455, 69
413, 23.0403, 39.8455, 65
414, 23.0403, 39.8455, 75
415, 23.0403, 39.8455, 72
416, 23.0403, 39.8455, 72
417, 23.0403, 39.8455, 71
418, 23.0403, 39.8455, 71
419, 23.0403, 39.8455, 70
420, 23.0403, 39.8455, 73
421, 23.0403, 39.8455, 66
422, 23.0403, 39.8455, 66
423, 23.0403, 39.8455, 75
424, 23.0403, 39.8455, 66
425, 23.0403, 39.8455, 70
426, 23.0403, 39.8455, 71
427, 23.0403, 39.8455, 69
428, 23.0403, 39.8455, 68
429, 23.0403, 39.8455, 68
430, 23.0403, 39.8455, 69
431, 23.0403, 39.8455, 73
432, 22.8071, 39.6234, 66
433, 22.8071, 39.6234, 80
434, 22.5824, 39.394, 69
435, 22.5824, 39.394, 77
436, 22.3651, 39.1608, 74
437, 22.3651, 39.1608, 67
438, 22.3651, 39.1608, 73
439, 22.1526, 38.9054, 75
440, 22.1526, 38.9054, 69
441, 22.0205, 38.6036, 72
442, 21.9829, 38.4708, 69
443, 22.0002, 38.4395, 63
444, 22.0256, 38.4128, 63
445, 22.0531, 38.3944, 56
446, 22.0585, 38.3846, 60
447, 22.0615, 38.3853, 60
448, 22.0635, 38.3884, 63
449, 22.0751, 38.3893, 82
450, 22.0802, 38.3928, 64
451, 22.0844, 38.3894, 60
452, 22.0889, 38.3787, 61
453, 22.0934, 38.3669, 64
454, 22.0894, 38.3493, 63
455, 22.0894, 38.3493, 66
456, 22.0894, 38.3493, 58
457, 21.9717, 38.0815, 59
458, 21.8566, 37.8862, 68
459, 21.8474, 37.8775, 60
460, 21.7658, 37.8231, 64
461, 21.7658, 37.8231, 72
462, 21.5486, 37.8034, 63
463, 21.4063, 37.8037, 62
464, 21.3037, 37.8327, 67
465, 21.3037, 37.8327, 61
466, 21.0424, 37.9795, 58
467, 21.0424, 37.9795, 63
468, 20.8597, 38.1037, 62
469, 20.8597, 38.1037, 66
470, 20.5969, 38.1853, 71
471, 20.5969, 38.1853, 72
472, 20.408, 38.1903, 62
473, 20.3737, 38.18, 74
474, 20.2155, 38.1137, 64
475, 20.1385, 37.9926, 69
476, 20.1349, 37.863, 78
477, 20.1349, 37.863, 68
478, 20.2077, 37.6102, 64
479, 20.2077, 37.6102, 76
480, 20.3567, 37.3181, 68
481, 20.3567, 37.3181, 62
482, 20.5221, 37.1858, 70
483, 20.5221, 37.1858, 65
484, 20.791, 37.0144, 74
485, 20.791, 37.0144, 67
486, 21.0573, 36.8751, 69
487, 21.0573, 36.8751, 61
488, 21.3469, 36.7159, 73
489, 21.3745, 36.6879, 64
490, 21.3834, 36.6676, 71
491, 21.3868, 36.6558, 66
492, 21.3885, 36.6461, 65
493, 21.3923, 36.649, 65
494, 21.3923, 36.658, 71
495, 21.3972, 36.6658, 68
496, 21.4033, 36.6701, 73
497, 21.4104, 36.673, 64
498, 21.4179, 36.6737, 64
499, 21.4251, 36.677, 67
500, 21.4276, 36.6768, 74
501, 21.4301, 36.6734, 72
502, 21.4331, 36.6742, 80
503, 21.4355, 36.6446, 73
504, 21.4355, 36.6446, 68
505, 21.4039, 36.3833, 67
506, 21.345, 36.1346, 66
507, 21.345, 36.1346, 72
508, 21.2828, 35.8915, 73
509, 21.2905, 35.8079, 65
510, 21.2905, 35.8079, 75
511, 21.3445, 35.5608, 69
512, 21.4057, 35.3956, 88
513, 21.4274, 35.3776, 65
514, 21.5927, 35.2163, 70
515, 21.7028, 35.1693, 70
516, 21.7629, 35.1648, 65
517, 21.9666, 35.182, 68
518, 22.0425, 35.1999, 85
519, 22.0548, 35.2105, 70
520, 22.065, 35.2183, 71
521, 22.071, 35.2234, 70
522, 22.0755, 35.2255, 64
523, 22.0774, 35.2303, 70
524, 22.0786, 35.2384, 71
525, 22.0797, 35.2417, 74
526, 22.0816, 35.2449, 74
527, 22.0818, 35.2521, 64
528, 22.0859, 35.2566, 76
529, 22.09, 35.2625, 68
530, 22.0982, 35.2643, 74
531, 22.1019, 35.2712, 70
532, 22.118, 35.2765, 69
533, 22.1269, 35.2762, 67
534, 22.1359, 35.2773, 70
535, 22.142, 35.2777, 71
536, 22.1471, 35.2817, 72
537, 22.1499, 35.281, 79
538, 22.1506, 35.2807, 69
539, 22.1522, 35.28, 75
540, 22.1458, 35.2943, 77
541, 22.1458, 35.2943, 69
542, 22.0436, 35.5568, 68
543, 22.0436, 35.5568, 70
544, 21.9738, 35.8205, 73
545, 21.9738, 35.8205, 71
546, 21.8954, 36.0808, 80
547, 21.8954, 36.0808, 74
548, 21.8062, 36.368, 70
549, 21.7863, 36.3702, 68
550, 21.7712, 36.3703, 74
551, 21.7534, 36.3642, 67
552, 21.7396, 36.3533, 66
553, 21.7325, 36.3458, 71
554, 21.724, 36.3325, 63
555, 21.722, 36.3282, 71
556, 21.7309, 36.2998, 71
557, 21.7309, 36.2998, 67
558, 21.9149, 36.0308, 68
559, 21.9149, 36.0308, 69
560, 22.1586, 35.7748, 76
561, 22.1586, 35.7748, 66
562, 22.1586, 35.7748, 77
563, 22.3772, 35.5107, 71
564, 22.3772, 35.5107, 63
565, 22.6101, 35.2444, 86
566, 22.6101, 35.2444, 65
567, 22.7248, 35.0312, 65
568, 22.7825, 34.7773, 64
569, 22.8011, 34.7412, 72
570, 22.8981, 34.5758, 63
571, 22.8981, 34.5758, 76
572, 22.8981, 34.5758, 69
573, 23.13, 34.3152, 67
574, 23.13, 34.3152, 79
575, 23.3608, 34.049, 74
576, 23.3608, 34.049, 73
577, 23.5249, 33.8792, 76
578, 23.5625, 33.899, 65
579, 23.5947, 33.9306, 80
580, 23.6222, 33.9546, 75
581, 23.6341, 33.976, 70
582, 23.6405, 33.993, 69
583, 23.6422, 34.0105, 67
584, 23.6414, 34.0297, 71
585, 23.6445, 34.0322, 67
586, 23.6493, 34.034, 77
587, 23.6529, 34.0365, 82
588, 23.6614, 34.0382, 74
589, 23.668, 34.0337, 76
590, 23.6779, 34.0327, 73
591, 23.6842, 34.0313, 71
592, 23.6865, 34.0322, 74
593, 23.6962, 34.0272, 73
594, 23.6992, 34.027, 74
595, 23.7023, 34.0303, 71
596, 23.7016, 34.0259, 74
597, 23.7044, 34.0273, 67
598, 23.7068, 34.0255, 73
599, 23.7096, 34.029, 71
600, 23.7155, 34.0315, 70
601, 23.7169, 34.0328, 76
602, 23.7379, 34.0076, 77
603, 23.7379, 34.0076, 75
604, 23.9596, 33.7773, 73
605, 23.9596, 33.7773, 77
606, 24.1668, 33.6009, 70
607, 24.1668, 33.6009, 77
608, 24.3715, 33.33, 69
609, 24.3715, 33.33, 70
610, 24.3715, 33.33, 70
611, 24.607, 33.0605, 67
612, 24.607, 33.0605, 78
613, 24.607, 33.0605, 70
614, 24.607, 33.0605, 71
615, 24.8376, 32.8319, 73
616, 24.8445, 32.8432, 70
617, 24.8633, 32.852, 69
618, 24.8751, 32.862, 67
619, 24.877, 32.878, 80
620, 24.8832, 32.8905, 66
621, 24.8836, 32.8948, 74
622, 24.8834, 32.8952, 68
623, 24.8892, 32.8991, 75
624, 24.8948, 32.9046, 82
625, 24.8998, 32.9056, 70
626, 24.8998, 32.9056, 71
627, 24.8998, 32.9056, 69
628, 24.8998, 32.9056, 69
629, 24.9026, 32.9077, 68
630, 24.9057, 32.9078, 71
631, 24.9068, 32.9089, 67
632, 24.9125, 32.9097, 65
633, 24.9133, 32.9126, 77
634, 24.9219, 32.9121, 69
635, 24.9219, 32.9121, 74
636, 24.9299, 32.9062, 79
637, 24.933, 32.904, 74
638, 24.9329, 32.9032, 64
639, 24.9314, 32.9023, 74
640, 24.9337, 32.9087, 82
641, 24.9337, 32.9087, 81
642, 24.9355, 32.9077, 66
643, 24.9404, 32.9082, 65
644, 24.9414, 32.9061, 68
645, 24.9454, 32.9094, 73
646, 24.9454, 32.9094, 74
647, 24.9454, 32.9094, 73
648, 24.9454, 32.9094, 76
649, 24.9454, 32.9094, 77
650, 24.9454, 32.9094, 75
651, 24.9454, 32.9094, 74
652, 24.9454, 32.9094, 74
653, 24.9454, 32.9094, 65
654, 25.068, 32.6381, 79
655, 25.068, 32.6381, 74
656, 25.2011, 32.3675, 77
657, 25.2011, 32.3675, 67
658, 25.2011, 32.3675, 65
659, 25.3369, 32.1009, 66
660, 25.3369, 32.1009, 66
661, 25.4895, 31.8254, 70
662, 25.4895, 31.8254, 75
663, 25.6532, 31.5519, 66
664, 25.6532, 31.5519, 69
665, 25.831, 31.2762, 70
666, 25.831, 31.2762, 71
667, 26.0094, 31.0159, 65
668, 26.0094, 31.0159, 70
669, 26.1975, 30.7448, 64
670, 26.258, 30.6952, 64
671, 26.2758, 30.6889, 69
672, 26.2904, 30.6885, 71
673, 26.2901, 30.6873, 72
674, 26.2901, 30.6873, 72
675, 26.2901, 30.6873, 72
676, 26.2901, 30.6873, 72
677, 26.2901, 30.6873, 73
678, 26.2901, 30.6873, 73
679, 26.2901, 30.6873, 72
680, 26.2901, 30.6873, 72
681, 26.2901, 30.6873, 71
682, 26.2901, 30.6873, 82
683, 26.2923, 30.688, 76
684, 26.2983, 30.6917, 73
685, 26.3068, 30.6935, 73
686, 26.3107, 30.697, 69
687, 26.3148, 30.6985, 83
688, 26.3172, 30.7039, 74
689, 26.3187, 30.7062, 68
690, 26.3194, 30.7084, 66
691, 26.3218, 30.7113, 68
692, 26.3339, 30.7137, 65
693, 26.3377, 30.7208, 78
694, 26.3422, 30.7246, 69
695, 26.3453, 30.73, 68
696, 26.3479, 30.734, 71
697, 26.3502, 30.7377, 71
698, 26.3522, 30.7469, 64
699, 26.3546, 30.7499, 75
700, 26.3603, 30.7527, 85
701, 26.368, 30.7466, 65
702, 26.368, 30.7466, 71
703, 26.5791, 30.5456, 72
704, 26.5791, 30.5456, 70
705, 26.8054, 30.3708, 67
706, 26.8054, 30.3708, 73
707, 27.0366, 30.1607, 73
708, 27.1603, 30.0443, 65
709, 27.1603, 30.0443, 67
710, 27.1603, 30.0443, 76
711, 27.3636, 29.7945, 62
712, 27.3879, 29.7993, 74
713, 27.4099, 29.8082, 67
714, 27.4303, 29.8261, 70
715, 27.4388, 29.8484, 64
716, 27.4443, 29.8698, 74
717, 27.4413, 29.8979, 73
718, 27.4391, 29.9193, 64
719, 27.4369, 29.9319, 74
720, 27.4257, 29.9534, 69
721, 27.4218, 29.9664, 72
722, 27.4182, 29.9829, 63
723, 27.4199, 29.9998, 66
724, 27.4209, 30.006, 62
725, 27.4209, 30.006, 65
726, 27.5157, 29.9711, 66
727, 27.574, 29.9265, 70
728, 27.7, 29.7974, 70
729, 27.7334, 29.7343, 78
730, 27.7334, 29.7343, 70
731, 27.8147, 29.4666, 66
732, 27.8751, 29.2823, 73
733, 27.9127, 29.2349, 66
734, 27.9127, 29.2349, 73
735, 28.1346, 29.0429, 74
736, 28.2094, 28.9714, 68
737, 28.2094, 28.9714, 70
738, 28.3934, 28.6931, 73
739, 28.3934, 28.6931, 65
740, 28.5222, 28.4238, 68
741, 28.5923, 28.3372, 81
742, 28.5923, 28.3372, 70
743, 28.8224, 28.0538, 72
744, 28.8224, 28.0538, 68
745, 29.0286, 27.814, 67
746, 29.066, 27.8252, 75
747, 29.1051, 27.8417, 70
748, 29.1315, 27.8722, 75
749, 29.1366, 27.8833, 76
750, 29.1404, 27.8881, 72
751, 29.1527, 27.9018, 71
752, 29.159, 27.903, 77
753, 29.1603, 27.9067, 68
754, 29.1701, 27.9097, 70
755, 29.1782, 27.909, 78
756, 29.1839, 27.9077, 76
757, 29.1855, 27.9102, 74
758, 29.1872, 27.9168, 68
759, 29.191, 27.9181, 81
760, 29.196, 27.9172, 69
761, 29.1955, 27.9227, 76
762, 29.2059, 27.9191, 69
763, 29.211, 27.92, 66
764, 29.2149, 27.9248, 72
765, 29.223, 27.9336, 68
766, 29.229, 27.9357, 77
767, 29.2298, 27.9417, 66
768, 29.2315, 27.9383, 82
769, 29.2315, 27.9383, 71
770, 29.2315, 27.9383, 71
771, 29.2315, 27.9383, 70
772, 29.3475, 27.6388, 68
773, 29.3475, 27.6388, 75
774, 29.464, 27.3536, 75
775, 29.464, 27.3536, 1
776, 29.5869, 27.0572, 73
777, 29.6626, 26.9117, 69
778, 29.7141, 26.8623, 75
779, 29.7141, 26.8623, 75
780, 29.9499, 26.6983, 76
781, 29.9499, 26.6983, 71
782, 30.219, 26.4946, 84
783, 30.2456, 26.4896, 86
784, 30.2598, 26.4942, 74
785, 30.2747, 26.4846, 75
786, 30.2791, 26.4883, 75
787, 30.2864, 26.4855, 79
788, 30.2864, 26.4855, 79
789, 30.2864, 26.4855, 70
790, 30.3106, 26.4863, 76
791, 30.3217, 26.4874, 79
792, 30.3356, 26.4835, 72
793, 30.3459, 26.4814, 85
794, 30.3579, 26.4826, 78
795, 30.3623, 26.484, 83
796, 30.3685, 26.4854, 74
797, 30.3748, 26.4883, 76
798, 30.3811, 26.4905, 78
799, 30.3792, 26.4958, 83
800, 30.3823, 26.5015, 81
801, 30.3852, 26.5023, 80
802, 30.3879, 26.5012, 81
803, 30.3916, 26.4985, 77
804, 30.3964, 26.4964, 79
805, 30.3982, 26.4956, 76
806, 30.4, 26.4975, 80
807, 30.4054, 26.5015, 80
808, 30.4066, 26.4954, 82
809, 30.4337, 26.4737, 83
810, 30.4337, 26.4737, 76
811, 30.6559, 26.3142, 84
812, 30.7295, 26.2486, 85
813, 30.7295, 26.2486, 86
814, 30.9354, 26.0242, 76
815, 31.0385, 25.882, 87
816, 31.084, 25.7899, 79
817, 31.084, 25.7899, 84
818, 31.1807, 25.5107, 75
819, 31.1807, 25.5107, 79
820, 31.2966, 25.2269, 78
821, 31.2966, 25.2269, 84
822, 31.509, 24.938, 86
823, 31.509, 24.938, 88
824, 31.7278, 24.6842, 82
825, 31.7278, 24.6842, 76
826, 31.9533, 24.4336, 82
827, 32.0508, 24.3324, 87
828, 32.0508, 24.3324, 77
829, 32.201, 24.0495, 77
830, 32.2583, 24.0238, 78
831, 32.2583, 24.0238, 79
832, 32.2583, 24.0238, 79
833, 32.2583, 24.0238, 79
