0, 0, 0, 0
1, 0, 0, 0
2, 40.1885, 29.3123, 0
3, 40.1885, 29.3123, 70
4, 40.1885, 29.3123, 70
5, 40.1885, 29.3123, 72
6, 40.1885, 29.3123, 70
7, 40.1885, 29.3123, 70
8, 40.1885, 29.3123, 69
9, 40.1885, 29.3123, 70
10, 40.1885, 29.3123, 70
11, 40.1885, 29.3123, 71
12, 40.1885, 29.3123, 72
13, 40.1885, 29.3123, 72
14, 40.1885, 29.3123, 74
15, 40.1885, 29.3123, 73
16, 40.1885, 29.3123, 73
17, 40.1885, 29.3123, 71
18, 40.1885, 29.3123, 75
19, 40.1885, 29.3123, 75
20, 40.1885, 29.3123, 74
21, 40.1885, 29.3123, 75
22, 40.1885, 29.3123, 75
23, 40.1885, 29.3123, 75
24, 40.1885, 29.3123, 73
25, 40.1885, 29.3123, 73
26, 40.1885, 29.3123, 80
27, 40.1885, 29.3123, 71
28, 40.1885, 29.3123, 71
29, 40.1885, 29.3123, 70
30, 40.1885, 29.3123, 69
31, 40.1885, 29.3123, 69
32, 40.1885, 29.3123, 70
33, 40.1885, 29.3123, 68
34, 40.1885, 29.3123, 68
35, 40.1885, 29.3123, 70
36, 40.1885, 29.3123, 72
37, 40.1885, 29.3123, 72
38, 40.1885, 29.3123, 76
39, 40.1885, 29.3123, 74
40, 40.1885, 29.3123, 74
41, 40.1885, 29.3123, 75
42, 40.1885, 29.3123, 75
43, 40.1885, 29.3123, 75
44, 40.1885, 29.3123, 74
45, 40.1885, 29.3123, 72
46, 40.1885, 29.3123, 72
47, 40.1885, 29.3123, 72
48, 40.1885, 29.3123, 69
49, 40.1885, 29.3123, 69
50, 40.1885, 29.3123, 72
51, 40.1885, 29.3123, 71
52, 40.1885, 29.3123, 71
53, 40.1885, 29.3123, 71
54, 40.1885, 29.3123, 72
55, 40.1885, 29.3123, 72
56, 40.1885, 29.3123, 67
57, 40.1885, 29.3123, 70
58, 40.1885, 29.3123, 70
59, 40.1885, 29.3123, 71
60, 40.1885, 29.3123, 70
61, 40.1885, 29.3123, 70
62, 40.1885, 29.3123, 67
63, 40.1885, 29.3123, 70
64, 40.1885, 29.3123, 70
65, 40.1885, 29.3123, 70
66, 40.1885, 29.3123, 74
67, 40.1885, 29.3123, 74
68, 40.1885, 29.3123, 73
69, 40.1885, 29.3123, 73
70, 40.1885, 29.3123, 73
71, 40.1885, 29.3123, 73
72, 40.1885, 29.3123, 72
73, 40.1885, 29.3123, 72
74, 40.1885, 29.3123, 72
75, 40.1885, 29.3123, 72
76, 40.1885, 29.3123, 72
77, 40.1885, 29.3123, 72
78, 40.1885, 29.3123, 72
79, 40.1885, 29.3123, 72
80, 40.1885, 29.3123, 72
81, 40.1885, 29.3123, 72
82, 40.1885, 29.3123, 72
83, 40.1885, 29.3123, 72
84, 40.1885, 29.3123, 73
85, 40.1885, 29.3123, 73
86, 40.1885, 29.3123, 71
87, 40.1885, 29.3123, 69
88, 40.1885, 29.3123, 69
89, 40.1885, 29.3123, 71
90, 40.1885, 29.3123, 71
91, 40.1885, 29.3123, 71
92, 40.1885, 29.3123, 71
93, 40.1885, 29.3123, 71
94, 40.1885, 29.3123, 71
95, 40.1885, 29.3123, 71
96, 40.1885, 29.3123, 70
97, 40.1885, 29.3123, 70
98, 40.1885, 29.3123, 71
99, 40.1885, 29.3123, 70
100, 40.1885, 29.3123, 70
101, 40.1885, 29.3123, 70
102, 40.1885, 29.3123, 70
103, 40.1885, 29.3123, 70
104, 40.1885, 29.3123, 70
105, 40.1885, 29.3123, 70
106, 40.1885, 29.3123, 70
107, 40.1885, 29.3123, 71
108, 40.1885, 29.3123, 72
109, 40.1885, 29.3123, 72
110, 40.1885, 29.3123, 70
